Game_id,Date,HomeTeam,HomeRank,HomeRecord,AwayTeam,AwayRank,AwayRecord
400585720,2014-12-04,West Virginia,16,"(7-1, 3-1 home)",LSU,NR,"(6-2, 1-0 away)"
400585719,2014-12-04,Vanderbilt,NR,"(5-2, 4-1 home)",Baylor,NR,"(7-1, 2-0 away)"
400585721,2014-12-04,Iowa State,20,"(5-1, 4-0 home)",Arkansas,18,"(6-1, 1-1 away)"
400585722,2014-12-04,Ole Miss,NR,"(5-2, 2-2 home)",TCU,NR,"(8-0, 1-0 away)"
400585723,2014-12-05,Kentucky,1,"(8-0, 7-0 home)",Texas,6,"(7-1, 1-1 away)"
400585724,2014-12-05,Kansas,11,"(6-1, 3-0 home)",Florida,NR,"(3-4, 0-1 away)"
400585725,2014-12-05,Oklahoma,22,"(5-2, 3-0 home)",Missouri,NR,"(4-4, 0-1 away)"
400585726,2014-12-06,South Carolina,NR,"(5-3, 3-1 home)",Oklahoma State,NR,"(7-1, 0-1 away)"
400585727,2014-12-06,Tennessee,NR,"(3-3, 2-0 home)",Kansas State,NR,"(4-4, 0-2 away)"
400585728,2014-12-07,N Kentucky,NR,"(3-5, 2-2 home)",West Virginia,16,"(8-1, 1-0 away)"
400585729,2014-12-09,Iowa State,14,"(6-1, 5-0 home)",UMKC,NR,"(3-7, 1-6 away)"
400585730,2014-12-09,Kansas State,NR,"(5-4, 4-0 home)",Bradley,NR,"(3-6, 0-2 away)"
400585732,2014-12-09,TCU,NR,"(9-0, 6-0 home)",Furman,NR,"(2-5, 1-0 Southern)"
400585731,2014-12-09,Baylor,NR,"(8-1, 5-0 home)",Texas A&M;,NR,"(6-2, 0-1 away)"
400585733,2014-12-10,Georgetown,NR,"(5-3, 4-1 home)",Kansas,10,"(7-1, 1-0 away)"
400585734,2014-12-10,Texas Tech,NR,"(6-1, 6-0 home)",Fresno State,NR,"(3-7, 1-3 away)"
400585735,2014-12-12,Iowa,NR,"(8-3, 7-1 home)",Iowa State,14,"(7-1, 1-0 away)"
400585736,2014-12-13,Tulsa,NR,"(5-5, 3-2 home)",Oklahoma,16,"(6-2, 1-1 away)"
400585737,2014-12-13,Kansas,10,"(8-1, 3-0 home)",Utah,13,"(7-2, 1-1 away)"
400585738,2014-12-13,Memphis,NR,"(3-4, 2-2 home)",Oklahoma State,NR,"(8-1, 1-1 away)"
400585740,2014-12-13,Texas,8,"(8-1, 5-0 home)",Texas State,NR,"(5-2, 1-2 away)"
400585739,2014-12-13,TCU,NR,"(10-0, 7-0 home)",McNeese State,NR,"(4-3, 0-3 away)"
400585741,2014-12-14,Texas Tech,NR,"(7-1, 7-0 home)",PV A&M;,NR,"(1-9, 0-7 away)"
400585744,2014-12-14,West Virginia,22,"(9-1, 3-1 home)",Marshall,NR,"(3-6, 0-1 away)"
400585742,2014-12-14,Iowa State,14,"(8-1, 6-0 home)",Southern,NR,"(2-8, 0-5 away)"
400585743,2014-12-14,Kansas State,NR,"(6-4, 5-0 home)",Savannah State,NR,"(3-8, 0-8 away)"
400585745,2014-12-16,Oklahoma,15,"(7-2, 4-0 home)",Oral Roberts,NR,"(4-5, 0-4 away)"
400585747,2014-12-16,Texas,9,"(9-1, 6-0 home)",Lipscomb,NR,"(4-6, 1-5 away)"
400585746,2014-12-16,Oklahoma State,NR,"(9-1, 6-0 home)",Mid Tennessee,NR,"(5-5, 2-2 away)"
400585748,2014-12-17,Texas Tech,NR,"(8-1, 8-0 home)",S Carolina St,NR,"(3-8, 2-0 MEAC)"
400585749,2014-12-17,Baylor,NR,"(9-1, 6-0 home)",New Mexico St,NR,"(4-7, 0-7 away)"
400585750,2014-12-19,Texas Tech,NR,"(9-1, 9-0 home)",AR-Pine Bluff,NR,"(2-9, 1-7 away)"
400585751,2014-12-20,Kansas,10,"(9-1, 4-0 home)",Lafayette,NR,"(7-3, 3-3 away)"
400585752,2014-12-20,Drake,NR,"(2-9, 2-2 home)",Iowa State,13,"(9-1, 1-0 away)"
400585753,2014-12-20,Kansas State,NR,"(7-4, 5-0 home)",Texas A&M;,NR,"(7-3, 0-1 away)"
400585757,2014-12-20,Texas,9,"(10-1, 7-0 home)",LBSU,NR,"(5-7, 0-6 away)"
400585756,2014-12-20,TCU,NR,"(11-0, 8-0 home)",UTSA,NR,"(4-5, 2-2 away)"
400585754,2014-12-20,Washington,16,"(10-0, 4-0 home)",Oklahoma,15,"(7-3, 1-1 away)"
400585755,2014-12-20,West Virginia,22,"(10-1, 3-1 home)",NC State,NR,"(9-3, 1-0 ACC)"
400585758,2014-12-21,Oklahoma State,NR,"(9-2, 6-1 home)",Maryland,17,"(11-1, 1-0 away)"
400586748,2014-12-22,Temple,NR,"(8-4, 6-0 home)",Kansas,10,"(9-2, 1-1 away)"
400585764,2014-12-22,West Virginia,18,"(11-1, 4-1 home)",Wofford,NR,"(9-3, 2-3 away)"
400585987,2014-12-22,Oklahoma,19,"(8-3, 5-0 home)",Weber State,NR,"(4-6, 0-3 away)"
400591016,2014-12-22,Baylor,22,"(10-1, 7-0 home)",Southern,NR,"(3-10, 0-7 away)"
400598805,2014-12-22,TCU,25,"(12-0, 9-0 home)",Grambling St,NR,"(2-8, 0-8 away)"
400586384,2014-12-22,Texas Tech,NR,"(9-2, 9-0 home)",Loyola (CHI),NR,"(9-2, 3-1 away)"
400585765,2014-12-23,Texas,9,"(10-2, 7-1 home)",Stanford,NR,"(7-3, 1-2 away)"
400750154,2014-12-23,Texas Tech,NR,"(9-3, 9-0 home)",Houston,NR,"(6-4, 1-1 away)"
400585766,2014-12-28,Kansas State,NR,"(7-5, 5-1 home)",Texas Southern,NR,"(3-9, 2-9 away)"
400585769,2014-12-29,Texas,11,"(11-2, 8-1 home)",Rice,NR,"(3-8, 0-4 away)"
400585767,2014-12-29,Texas Tech,NR,"(10-3, 10-0 home)",North Texas,NR,"(6-6, 0-4 away)"
400585768,2014-12-29,TCU,NR,"(13-0, 10-0 home)",Tennessee St,NR,"(2-12, 0-9 away)"
400585770,2014-12-30,West Virginia,17,"(12-1, 5-1 home)",VT,NR,"(8-5, 0-2 away)"
400585771,2014-12-30,Kansas,13,"(10-2, 5-0 home)",Kent State,NR,"(8-4, 3-2 away)"
400585773,2014-12-30,Baylor,22,"(11-1, 8-0 home)",Norfolk State,NR,"(9-6, 2-0 MEAC)"
400585772,2014-12-30,Missouri,NR,"(5-7, 4-2 home)",Oklahoma State,NR,"(10-2, 1-1 away)"
400585774,2014-12-31,Kansas State,NR,"(7-6, 5-2 home)",Georgia,NR,"(8-3, 2-1 away)"
400585775,2014-12-31,Oklahoma,18,"(9-3, 6-0 home)",George Mason,NR,"(5-7, 1-2 away)"
400585776,2014-12-31,Iowa State,9,"(10-1, 7-0 home)",Miss Valley St,NR,"(1-12, 0-11 away)"
400585777,2015-01-03,Oklahoma State,NR,"(11-2, 1-0 Big 12)",Kansas State,NR,"(7-7, 0-1 Big 12)"
400585778,2015-01-03,Texas Tech,NR,"(10-4, 0-1 Big 12)",Texas,11,"(12-2, 1-0 Big 12)"
400585781,2015-01-03,TCU,NR,"(13-1, 0-1 Big 12)",West Virginia,17,"(13-1, 1-0 Big 12)"
400585780,2015-01-03,Iowa State,9,"(10-2, 7-0 home)",South Carolina,NR,"(9-3, 1-0 away)"
400585782,2015-01-04,Kansas,13,"(11-2, 6-0 home)",UNLV,NR,"(9-5, 0-1 MW)"
400585783,2015-01-05,Texas Tech,NR,"(10-5, 0-2 Big 12)",West Virginia,14,"(14-1, 2-0 Big 12)"
400585784,2015-01-05,Texas,10,"(12-3, 1-1 Big 12)",Oklahoma,16,"(11-3, 2-0 Big 12)"
400585785,2015-01-06,Iowa State,17,"(11-2, 1-0 Big 12)",Oklahoma State,NR,"(11-3, 1-1 Big 12)"
400585786,2015-01-07,Baylor,21,"(11-3, 0-2 Big 12)",Kansas,12,"(12-2, 1-0 Big 12)"
400585787,2015-01-07,Kansas State,NR,"(8-7, 1-1 Big 12)",TCU,NR,"(13-2, 0-2 Big 12)"
400585788,2015-01-10,Kansas,12,"(13-2, 2-0 Big 12)",Texas Tech,NR,"(10-6, 0-3 Big 12)"
400585789,2015-01-10,TCU,NR,"(13-3, 0-3 Big 12)",Baylor,21,"(12-3, 1-2 Big 12)"
400585790,2015-01-10,Oklahoma State,NR,"(12-3, 2-1 Big 12)",Texas,10,"(12-4, 1-2 Big 12)"
400585791,2015-01-10,Oklahoma,16,"(11-4, 2-1 Big 12)",Kansas State,NR,"(9-7, 2-1 Big 12)"
400585792,2015-01-10,West Virginia,14,"(14-2, 2-1 Big 12)",Iowa State,17,"(12-2, 2-0 Big 12)"
400585793,2015-01-13,Kansas,9,"(14-2, 3-0 Big 12)",Oklahoma State,24,"(12-4, 2-2 Big 12)"
400585794,2015-01-13,West Virginia,16,"(15-2, 3-1 Big 12)",Oklahoma,18,"(11-5, 2-2 Big 12)"
400585795,2015-01-14,Kansas State,NR,"(10-7, 3-1 Big 12)",Texas Tech,NR,"(10-7, 0-4 Big 12)"
400585796,2015-01-14,Baylor,22,"(13-3, 2-2 Big 12)",Iowa State,11,"(12-3, 2-1 Big 12)"
400585797,2015-01-17,Kansas State,NR,"(11-7, 4-1 Big 12)",Baylor,22,"(13-4, 2-3 Big 12)"
400585798,2015-01-17,Texas Tech,NR,"(10-8, 0-5 Big 12)",TCU,NR,"(14-3, 1-3 Big 12)"
400585800,2015-01-17,Texas,20,"(13-4, 2-2 Big 12)",West Virginia,16,"(15-3, 3-2 Big 12)"
400585801,2015-01-17,Oklahoma,18,"(12-5, 3-2 Big 12)",Oklahoma State,24,"(12-5, 2-3 Big 12)"
400585799,2015-01-17,Iowa State,11,"(13-3, 3-1 Big 12)",Kansas,9,"(14-3, 3-1 Big 12)"
400585802,2015-01-19,TCU,NR,"(14-4, 1-4 Big 12)",Texas,17,"(14-4, 3-2 Big 12)"
400585803,2015-01-19,Kansas,11,"(15-3, 4-1 Big 12)",Oklahoma,19,"(12-6, 3-3 Big 12)"
400585804,2015-01-20,Iowa State,9,"(14-3, 4-1 Big 12)",Kansas State,NR,"(11-8, 4-2 Big 12)"
400585806,2015-01-21,Baylor,21,"(14-4, 2-3 Big 12)",Huston-Tillotson,NR, 
400585805,2015-01-21,Oklahoma State,NR,"(13-5, 3-3 Big 12)",Texas Tech,NR,"(10-9, 0-6 Big 12)"
400585807,2015-01-24,Kansas State,NR,"(12-8, 5-2 Big 12)",Oklahoma State,NR,"(13-6, 3-4 Big 12)"
400585809,2015-01-24,West Virginia,18,"(16-3, 4-2 Big 12)",TCU,NR,"(14-5, 1-5 Big 12)"
400585808,2015-01-24,Texas,17,"(14-5, 3-3 Big 12)",Kansas,11,"(16-3, 5-1 Big 12)"
400585810,2015-01-24,Texas Tech,NR,"(11-9, 1-6 Big 12)",Iowa State,9,"(14-4, 4-2 Big 12)"
400585811,2015-01-24,Baylor,21,"(15-4, 3-3 Big 12)",Oklahoma,19,"(12-7, 3-4 Big 12)"
400585812,2015-01-26,Iowa State,15,"(15-4, 5-2 Big 12)",Texas,19,"(14-6, 3-4 Big 12)"
400585813,2015-01-27,Kansas State,NR,"(12-9, 5-3 Big 12)",West Virginia,17,"(17-3, 5-2 Big 12)"
400585814,2015-01-27,Oklahoma State,NR,"(14-6, 4-4 Big 12)",Baylor,20,"(15-5, 3-4 Big 12)"
400585815,2015-01-28,Oklahoma,24,"(13-7, 4-4 Big 12)",Texas Tech,NR,"(11-10, 1-7 Big 12)"
400585816,2015-01-28,TCU,NR,"(14-6, 1-6 Big 12)",Kansas,9,"(17-3, 6-1 Big 12)"
400585817,2015-01-31,West Virginia,17,"(18-3, 6-2 Big 12)",Texas Tech,NR,"(11-11, 1-8 Big 12)"
400585819,2015-01-31,Kansas,9,"(18-3, 7-1 Big 12)",Kansas State,NR,"(12-10, 5-4 Big 12)"
400585818,2015-01-31,Iowa State,15,"(16-4, 6-2 Big 12)",TCU,NR,"(14-7, 1-7 Big 12)"
400585820,2015-01-31,Baylor,20,"(16-5, 4-4 Big 12)",Texas,19,"(14-7, 3-5 Big 12)"
400585821,2015-01-31,Oklahoma State,NR,"(14-7, 4-5 Big 12)",Oklahoma,24,"(14-7, 5-4 Big 12)"
400585822,2015-02-02,Kansas,8,"(19-3, 8-1 Big 12)",Iowa State,11,"(16-5, 6-3 Big 12)"
400585823,2015-02-03,Oklahoma,21,"(15-7, 6-4 Big 12)",West Virginia,15,"(18-4, 6-3 Big 12)"
400585824,2015-02-04,Texas,25,"(14-8, 3-6 Big 12)",Oklahoma State,NR,"(15-7, 5-5 Big 12)"
400585825,2015-02-04,Baylor,19,"(17-5, 5-4 Big 12)",TCU,NR,"(14-8, 1-8 Big 12)"
400585826,2015-02-04,Texas Tech,NR,"(12-11, 2-8 Big 12)",Kansas State,NR,"(12-11, 5-5 Big 12)"
400585827,2015-02-07,West Virginia,15,"(18-5, 6-4 Big 12)",Baylor,19,"(18-5, 6-4 Big 12)"
400585829,2015-02-07,Oklahoma State,NR,"(16-7, 6-5 Big 12)",Kansas,8,"(19-4, 8-2 Big 12)"
400585828,2015-02-07,Iowa State,11,"(17-5, 7-3 Big 12)",Texas Tech,NR,"(12-12, 2-9 Big 12)"
400585830,2015-02-07,TCU,NR,"(14-9, 1-9 Big 12)",Oklahoma,21,"(16-7, 7-4 Big 12)"
400585831,2015-02-07,Kansas State,NR,"(12-12, 5-6 Big 12)",Texas,25,"(15-8, 4-6 Big 12)"
400585832,2015-02-09,Baylor,16,"(18-6, 6-5 Big 12)",Oklahoma State,21,"(17-7, 7-5 Big 12)"
400585833,2015-02-09,Oklahoma,17,"(17-7, 8-4 Big 12)",Iowa State,14,"(17-6, 7-4 Big 12)"
400585834,2015-02-10,Texas Tech,NR,"(12-13, 2-10 Big 12)",Kansas,8,"(20-4, 9-2 Big 12)"
400585835,2015-02-11,West Virginia,21,"(19-5, 7-4 Big 12)",Kansas State,NR,"(12-13, 5-7 Big 12)"
400585836,2015-02-11,Texas,NR,"(16-8, 5-6 Big 12)",TCU,NR,"(14-10, 1-10 Big 12)"
400585837,2015-02-14,Kansas,8,"(21-4, 10-2 Big 12)",Baylor,16,"(18-7, 6-6 Big 12)"
400585838,2015-02-14,Iowa State,14,"(18-6, 8-4 Big 12)",West Virginia,21,"(19-6, 7-5 Big 12)"
400585839,2015-02-14,TCU,NR,"(15-10, 2-10 Big 12)",Oklahoma State,21,"(17-8, 7-6 Big 12)"
400585841,2015-02-14,Kansas State,NR,"(13-13, 6-7 Big 12)",Oklahoma,17,"(17-8, 8-5 Big 12)"
400585840,2015-02-14,Texas,NR,"(17-8, 6-6 Big 12)",Texas Tech,NR,"(12-14, 2-11 Big 12)"
400585842,2015-02-16,West Virginia,23,"(20-6, 8-5 Big 12)",Kansas,8,"(21-5, 10-3 Big 12)"
400585843,2015-02-17,Texas Tech,NR,"(12-15, 2-12 Big 12)",Baylor,20,"(19-7, 7-6 Big 12)"
400585844,2015-02-17,Oklahoma,17,"(18-8, 9-5 Big 12)",Texas,NR,"(17-9, 6-7 Big 12)"
400585846,2015-02-18,TCU,NR,"(16-10, 3-10 Big 12)",Kansas State,NR,"(13-14, 6-8 Big 12)"
400585845,2015-02-18,Oklahoma State,22,"(17-9, 7-7 Big 12)",Iowa State,14,"(19-6, 9-4 Big 12)"
400585847,2015-02-21,Texas Tech,NR,"(12-16, 2-13 Big 12)",Oklahoma,17,"(19-8, 10-5 Big 12)"
400585848,2015-02-21,Baylor,20,"(20-7, 8-6 Big 12)",Kansas State,NR,"(13-15, 6-9 Big 12)"
400585849,2015-02-21,Texas,NR,"(17-10, 6-8 Big 12)",Iowa State,14,"(20-6, 10-4 Big 12)"
400585850,2015-02-21,Oklahoma State,22,"(17-10, 7-8 Big 12)",West Virginia,23,"(21-6, 9-5 Big 12)"
400585851,2015-02-21,Kansas,8,"(22-5, 11-3 Big 12)",TCU,NR,"(16-11, 3-11 Big 12)"
400585852,2015-02-23,Kansas State,NR,"(14-15, 7-9 Big 12)",Kansas,8,"(22-6, 11-4 Big 12)"
400585853,2015-02-24,West Virginia,20,"(22-6, 10-5 Big 12)",Texas,NR,"(17-11, 6-9 Big 12)"
400585855,2015-02-25,TCU,NR,"(17-11, 4-11 Big 12)",Texas Tech,NR,"(12-17, 2-14 Big 12)"
400585854,2015-02-25,Iowa State,12,"(20-7, 10-5 Big 12)",Baylor,19,"(21-7, 9-6 Big 12)"
400585856,2015-02-28,Oklahoma,16,"(20-8, 11-5 Big 12)",TCU,NR,"(17-12, 4-12 Big 12)"
400585859,2015-02-28,Kansas State,NR,"(15-15, 8-9 Big 12)",Iowa State,12,"(20-8, 10-6 Big 12)"
400585858,2015-02-28,Baylor,19,"(22-7, 10-6 Big 12)",West Virginia,20,"(22-7, 10-6 Big 12)"
400585857,2015-02-28,Texas Tech,NR,"(13-17, 3-14 Big 12)",Oklahoma State,NR,"(17-11, 7-9 Big 12)"
400585860,2015-02-28,Kansas,8,"(23-6, 12-4 Big 12)",Texas,NR,"(17-12, 6-10 Big 12)"
400585861,2015-03-02,Texas,NR,"(18-12, 7-10 Big 12)",Baylor,14,"(22-8, 10-7 Big 12)"
400585862,2015-03-02,Iowa State,17,"(21-8, 11-6 Big 12)",Oklahoma,15,"(20-9, 11-6 Big 12)"
400585863,2015-03-03,Kansas,9,"(24-6, 13-4 Big 12)",West Virginia,20,"(22-8, 10-7 Big 12)"
400585864,2015-03-04,Oklahoma State,NR,"(18-11, 8-9 Big 12)",TCU,NR,"(17-13, 4-13 Big 12)"
400585865,2015-03-06,Baylor,14,"(23-8, 11-7 Big 12)",Texas Tech,NR,"(13-18, 3-15 Big 12)"
400585866,2015-03-07,West Virginia,20,"(23-8, 11-7 Big 12)",Oklahoma State,NR,"(18-12, 8-10 Big 12)"
400585868,2015-03-07,Oklahoma,15,"(21-9, 12-6 Big 12)",Kansas,9,"(24-7, 13-5 Big 12)"
400585869,2015-03-07,Texas,NR,"(19-12, 8-10 Big 12)",Kansas State,NR,"(15-16, 8-10 Big 12)"
400585867,2015-03-07,TCU,NR,"(17-14, 4-14 Big 12)",Iowa State,17,"(22-8, 12-6 Big 12)"
