Game_id,Date,HomeTeam,HomeRank,HomeRecord,AwayTeam,AwayRank,AwayRecord
400586682,2014-11-21,Duke,4,"(4-0, 2-0 home)",Temple,NR,"(2-1, 0-0 away)"
400587780,2014-11-21,Hawaii,NR,"(4-1, 4-1 home)",Pitt,NR,"(2-1, 0-1 away)"
400587782,2014-11-22,UMass,NR,"(3-1, 2-0 home)",Notre Dame,NR,"(4-0, 0-0 away)"
400587785,2014-11-22,VT,NR,"(2-1, 2-1 home)",Appalachian St,NR,"(1-2, 1-2 away)"
400587784,2014-11-22,Davidson,NR,"(2-1, 2-0 home)",UNC,6,"(3-0, 0-0 away)"
400587783,2014-11-22,Providence,NR,"(4-0, 3-0 home)",FSU,NR,"(1-2, 0-0 away)"
400608204,2014-11-22,Nevada,NR,"(2-2, 2-0 home)",Clemson,NR,"(2-2, 0-0 away)"
400587786,2014-11-23,FSU,NR,"(1-3, 1-1 home)",UMass,NR,"(4-1, 0-0 away)"
400587787,2014-11-23,Notre Dame,NR,"(4-1, 3-0 home)",Providence,NR,"(5-0, 0-0 away)"
400586685,2014-11-23,NC State,NR,"(4-0, 4-0 home)",USF,NR,"(3-1, 1-1 away)"
400608188,2014-11-23,Boston College,NR,"(2-3, 1-0 home)",Dayton,NR,"(3-1, 0-0 away)"
400608191,2014-11-23,Charlotte,NR,"(3-1, 0-0 home)",Miami (FL),NR,"(5-0, 1-0 away)"
400608309,2014-11-24,LSU,NR,"(3-2, 2-0 home)",Clemson,NR,"(3-2, 0-0 away)"
400587790,2014-11-24,Louisville,6,"(4-0, 3-0 home)",Savannah State,NR,"(2-3, 0-3 away)"
400587788,2014-11-24,Wake Forest,NR,"(3-2, 2-1 home)",Nicholls State,NR,"(0-3, 0-3 away)"
400587789,2014-11-24,Chaminade,NR, ,Pitt,NR,"(3-1, 1-1 away)"
400587793,2014-11-25,UVA,8,"(5-0, 4-0 home)",Tennessee St,NR,"(2-3, 0-2 away)"
400587059,2014-11-25,Syracuse,NR,"(4-1, 3-0 home)",Loyola (MD),NR,"(2-3, 0-3 away)"
400587791,2014-11-25,FSU,NR,"(2-3, 2-1 home)",The Citadel,NR,"(2-3, 0-1 away)"
400587792,2014-11-25,Charlotte,NR,"(3-2, 0-1 home)",Miami (FL),17,"(6-0, 2-0 away)"
400608515,2014-11-25,San Diego State,15,"(5-0, 3-0 home)",Pitt,NR,"(3-2, 1-1 away)"
400587794,2014-11-26,Butler,NR,"(4-0, 3-0 home)",UNC,5,"(3-1, 0-0 away)"
400587795,2014-11-26,Duke,4,"(6-0, 3-0 home)",Furman,NR,"(1-3, 0-1 away)"
400587798,2014-11-26,Louisville,6,"(5-0, 4-0 home)",Cleveland State,NR,"(2-3, 0-3 away)"
400587796,2014-11-26,Notre Dame,NR,"(5-1, 4-0 home)",Grambling St,NR,"(1-4, 0-4 away)"
400587797,2014-11-26,Wake Forest,NR,"(4-2, 3-1 home)",Mt St Mary's,NR,"(1-3, 1-2 away)"
400587799,2014-11-26,NC State,NR,"(5-0, 5-0 home)",Richmond,NR,"(2-2, 0-2 away)"
400608747,2014-11-26,Pitt,NR,"(4-2, 2-0 home)",Kansas State,NR,"(3-3, 0-1 away)"
400608758,2014-11-27,UCLA,22,"(4-2, 4-0 home)",UNC,5,"(4-1, 0-0 away)"
400587800,2014-11-27,Georgia Tech,NR,"(3-1, 3-0 home)",Marquette,NR,"(3-2, 0-1 away)"
400587803,2014-11-28,FSU,NR,"(3-3, 3-1 home)",Charleston So,NR,"(3-2, 1-1 away)"
400608905,2014-11-28,Georgia Tech,NR,"(4-1, 3-0 home)",Rider,NR,"(2-4, 1-2 away)"
400587804,2014-11-28,Miami (FL),17,"(7-0, 2-0 home)",South Alabama,NR,"(1-3, 0-3 away)"
400587065,2014-11-28,Syracuse,NR,"(5-1, 4-0 home)",Holy Cross,NR,"(3-1, 0-1 away)"
400587801,2014-11-28,Clemson,NR,"(4-2, 2-1 home)",High Point,NR,"(4-2, 1-2 away)"
400587805,2014-11-28,NC State,NR,"(6-0, 6-0 home)",Boise State,NR,"(4-2, 1-2 away)"
400587806,2014-11-28,Wake Forest,NR,"(4-3, 3-2 home)",Delaware State,NR,"(3-3, 2-3 away)"
400608907,2014-11-28,Florida,18,"(3-3, 2-1 home)",UNC,5,"(5-1, 0-0 away)"
400587807,2014-11-29,Notre Dame,NR,"(6-1, 5-0 home)",Chicago State,NR,"(2-6, 0-4 away)"
400609058,2014-11-29,Rutgers,NR,"(3-3, 2-2 home)",UVA,8,"(7-0, 1-0 away)"
400587070,2014-11-30,Duke,4,"(7-0, 4-0 home)",Army,NR,"(5-1, 2-1 away)"
400587808,2014-11-30,VT,NR,"(4-2, 3-1 home)",Morgan State,NR,"(1-6, 0-4 away)"
400609015,2014-11-30,Georgia Tech,NR,"(5-1, 3-0 home)",URI,NR,"(4-2, 0-0 away)"
400586157,2014-12-01,Boston College,NR,"(3-3, 2-0 home)",Marist,NR,"(1-5, 0-2 away)"
400587809,2014-12-01,Clemson,NR,"(4-3, 2-2 home)",Rutgers,NR,"(4-3, 1-0 away)"
400587810,2014-12-01,FSU,NR,"(3-4, 3-2 home)",Nebraska,NR,"(5-1, 1-1 away)"
400587811,2014-12-02,Indiana,NR,"(6-1, 6-1 home)",Pitt,NR,"(4-3, 1-2 away)"
400587812,2014-12-02,Wake Forest,NR,"(4-4, 3-3 home)",Minnesota,NR,"(5-2, 1-0 away)"
400587813,2014-12-02,Michigan,17,"(6-1, 5-0 home)",Syracuse,NR,"(5-2, 0-1 away)"
400587814,2014-12-02,Miami (FL),15,"(8-0, 3-0 home)",Illinois,24,"(6-1, 0-1 away)"
400587815,2014-12-02,Purdue,NR,"(6-1, 4-0 home)",NC State,NR,"(6-1, 0-1 away)"
400587816,2014-12-02,Louisville,5,"(6-0, 5-0 home)",OSU,14,"(5-1, 0-1 away)"
400587817,2014-12-03,Notre Dame,NR,"(7-1, 6-0 home)",Michigan State,19,"(5-3, 1-1 away)"
400587818,2014-12-03,Penn State,NR,"(7-1, 4-0 home)",VT,NR,"(4-3, 0-1 away)"
400587819,2014-12-03,UNC,12,"(5-2, 2-1 home)",Iowa,NR,"(6-2, 1-0 away)"
400587821,2014-12-03,Maryland,21,"(7-1, 5-1 home)",UVA,7,"(8-0, 2-0 away)"
400587820,2014-12-03,Northwestern,NR,"(5-2, 3-1 home)",Georgia Tech,NR,"(6-1, 1-0 away)"
400587822,2014-12-03,Wisconsin,2,"(7-1, 4-1 home)",Duke,4,"(8-0, 1-0 away)"
400587824,2014-12-05,Louisville,5,"(7-0, 6-0 home)",FIU,NR,"(5-4, 1-3 away)"
400587823,2014-12-05,Boston College,NR,"(4-3, 3-0 home)",Providence,NR,"(6-2, 0-2 away)"
400587825,2014-12-05,Pitt,NR,"(5-3, 2-0 home)",Duquesne,NR,"(3-2, 1-0 away)"
400587827,2014-12-06,Georgia Tech,NR,"(6-2, 3-1 home)",USC Upstate,NR,"(8-2, 2-1 away)"
400587826,2014-12-06,VCU,NR,"(5-3, 2-1 home)",UVA,7,"(9-0, 3-0 away)"
400587831,2014-12-06,Miami (FL),15,"(8-1, 3-1 home)",Green Bay,NR,"(6-2, 1-2 away)"
400586715,2014-12-06,FSU,NR,"(4-4, 4-2 home)",UCF,NR,"(5-2, 0-1 away)"
400587828,2014-12-06,Syracuse,NR,"(5-3, 4-1 home)",St John's,NR,"(6-1, 1-0 away)"
400587830,2014-12-06,NC State,NR,"(7-1, 1-0 ACC)",Wake Forest,NR,"(4-5, 0-1 ACC)"
400587829,2014-12-06,Notre Dame,NR,"(8-1, 7-0 home)",Fair Dickinson,NR,"(3-4, 1-3 away)"
400586717,2014-12-07,UNC,12,"(6-2, 3-1 home)",ECU,NR,"(4-5, 0-2 away)"
400587833,2014-12-07,VT,NR,"(4-4, 3-2 home)",Radford,NR,"(5-3, 1-3 away)"
400587832,2014-12-07,Clemson,NR,"(5-3, 3-2 home)",Arkansas,18,"(6-2, 1-2 away)"
400587834,2014-12-08,Miami (FL),20,"(9-1, 4-1 home)",Savannah State,NR,"(3-7, 0-7 away)"
400587835,2014-12-09,Notre Dame,25,"(9-1, 8-0 home)",Mt St Mary's,NR,"(2-5, 2-4 away)"
400587836,2014-12-09,Louisville,4,"(8-0, 6-0 home)",Indiana,NR,"(7-2, 0-0 away)"
400587837,2014-12-11,Boston College,NR,"(5-3, 4-0 home)",Maine,NR,"(1-8, 0-6 away)"
400587838,2014-12-12,NC State,NR,"(8-1, 1-0 ACC)",Charleston So,NR,"(5-3, 1-2 away)"
400587839,2014-12-13,Kentucky,1,"(11-0, 10-0 home)",UNC,21,"(6-3, 0-1 away)"
400587840,2014-12-13,Pitt,NR,"(6-3, 3-0 home)",St Bonaventure,NR,"(6-2, 1-1 away)"
400587841,2014-12-13,Notre Dame,25,"(10-1, 1-0 ACC)",FSU,NR,"(4-5, 0-1 ACC)"
400587845,2014-12-14,Boston College,NR,"(6-3, 5-0 home)",Binghamton,NR,"(1-11, 0-6 away)"
400587848,2014-12-14,VT,NR,"(5-4, 4-2 home)",Alabama A&M;,NR,"(1-6, 0-5 away)"
400587842,2014-12-14,Syracuse,NR,"(6-3, 5-1 home)",LA Tech,NR,"(7-3, 2-3 away)"
400587846,2014-12-14,Clemson,NR,"(6-3, 4-2 home)",Auburn,NR,"(3-5, 0-3 away)"
400587847,2014-12-14,NC State,NR,"(8-2, 1-0 ACC)",Wofford,NR,"(8-2, 2-2 away)"
400587843,2014-12-14,Louisville,4,"(9-0, 7-0 home)",UNC-Wilmington,NR,"(3-3, 2-3 away)"
400587844,2014-12-14,Wake Forest,NR,"(5-5, 0-1 ACC)",Samford,NR,"(3-8, 0-2 Southern)"
400587849,2014-12-15,Duke,2,"(9-0, 5-0 home)",Elon,NR,"(5-5, 1-3 away)"
400587850,2014-12-15,Georgia Tech,NR,"(7-2, 4-1 home)",Appalachian St,NR,"(3-4, 2-3 away)"
400587851,2014-12-16,UNC Greensboro,NR,"(4-7, 1-0 Southern)",UNC,24,"(7-3, 1-1 away)"
400586186,2014-12-17,Pitt,NR,"(7-3, 4-0 home)",Manhattan,NR,"(2-7, 1-1 MAAC)"
400587852,2014-12-17,NC State,NR,"(9-2, 1-0 ACC)",Tennessee,NR,"(4-4, 0-1 away)"
400587853,2014-12-17,FSU,NR,"(5-5, 0-1 ACC)",North Florida,NR,"(6-5, 2-4 away)"
400587854,2014-12-18,UVA,6,"(10-0, 5-0 home)",Cleveland State,NR,"(5-6, 1-5 away)"
400586736,2014-12-18,Duke,2,"(10-0, 5-0 home)",UConn,NR,"(4-4, 0-0 away)"
400587856,2014-12-19,Miami (FL),18,"(9-2, 4-2 home)",E Kentucky,NR,"(6-4, 3-2 away)"
400587855,2014-12-19,South Carolina,NR,"(6-3, 4-1 home)",Clemson,NR,"(6-4, 0-1 away)"
400587861,2014-12-20,W Kentucky,NR,"(5-5, 3-2 home)",Louisville,4,"(10-0, 1-0 away)"
400587863,2014-12-20,Villanova,7,"(11-0, 6-0 home)",Syracuse,NR,"(6-4, 0-2 away)"
400587857,2014-12-20,UNC,24,"(8-3, 3-1 home)",OSU,12,"(9-2, 0-1 away)"
400587864,2014-12-20,VT,NR,"(6-4, 5-2 home)",The Citadel,NR,"(4-6, 0-1 Southern)"
400586742,2014-12-20,FSU,NR,"(6-5, 0-1 ACC)",USF,NR,"(5-6, 1-3 away)"
400587860,2014-12-20,Georgia Tech,NR,"(8-2, 5-1 home)",Vanderbilt,NR,"(7-3, 0-1 away)"
400587862,2014-12-20,Pitt,NR,"(8-3, 5-0 home)",Oakland,NR,"(4-8, 1-5 away)"
400587858,2014-12-20,Florida,NR,"(7-4, 5-1 home)",Wake Forest,NR,"(5-6, 0-1 ACC)"
400587859,2014-12-20,Notre Dame,21,"(11-1, 1-0 ACC)",Purdue,NR,"(8-4, 0-1 away)"
400585755,2014-12-20,West Virginia,22,"(10-1, 3-1 home)",NC State,NR,"(9-3, 1-0 ACC)"
400587865,2014-12-21,UVA,6,"(11-0, 6-0 home)",Harvard,NR,"(7-2, 1-1 away)"
400587866,2014-12-21,Boston College,NR,"(6-4, 5-1 home)",USC,NR,"(7-4, 2-0 away)"
400587868,2014-12-22,FSU,NR,"(7-5, 0-1 ACC)",Stetson,NR,"(3-10, 0-7 away)"
400587467,2014-12-22,Notre Dame,16,"(12-1, 1-0 ACC)",N Illinois,NR,"(4-5, 0-5 away)"
400587110,2014-12-22,Wake Forest,NR,"(6-6, 0-1 ACC)",Bucknell,NR,"(5-7, 1-5 away)"
400587111,2014-12-22,Syracuse,NR,"(7-4, 6-1 home)",Colgate,NR,"(3-9, 1-7 away)"
400587867,2014-12-22,Clemson,NR,"(7-4, 5-2 home)",Oakland,NR,"(4-9, 1-6 away)"
400587870,2014-12-22,VT,NR,"(7-4, 6-2 home)",VMI,NR,"(5-7, 1-1 Southern)"
400587869,2014-12-22,Providence,NR,"(10-3, 7-1 home)",Miami (FL),NR,"(9-3, 2-0 away)"
400587872,2014-12-23,Louisville,4,"(11-0, 8-0 home)",CS Northridge,NR,"(3-10, 0-7 away)"
400587114,2014-12-23,Pitt,NR,"(9-3, 6-0 home)",Holy Cross,NR,"(5-5, 1-4 away)"
400587873,2014-12-23,NC State,NR,"(10-3, 1-0 ACC)",LA Tech,NR,"(8-4, 2-4 away)"
400587871,2014-12-23,Dayton,NR,"(9-2, 6-0 home)",Georgia Tech,NR,"(8-3, 1-1 away)"
400587874,2014-12-27,Louisville,4,"(11-1, 8-1 home)",Kentucky,1,"(13-0, 1-0 away)"
400587875,2014-12-27,UNC,20,"(9-3, 4-1 home)",UAB,NR,"(4-9, 0-2 away)"
400587876,2014-12-27,VT,NR,"(8-4, 7-2 home)",Presbyterian,NR,"(4-9, 0-5 away)"
400587877,2014-12-28,Syracuse,NR,"(8-4, 7-1 home)",LBSU,NR,"(5-9, 0-8 away)"
400587878,2014-12-28,Richmond,NR,"(7-5, 6-1 home)",Wake Forest,NR,"(7-6, 0-1 ACC)"
400587879,2014-12-29,Boston College,NR,"(7-4, 6-1 home)",UMass Lowell,NR,"(6-6, 4-5 away)"
400587472,2014-12-29,Duke,2,"(11-0, 6-0 home)",Toledo,NR,"(7-5, 2-4 away)"
400585770,2014-12-30,West Virginia,17,"(12-1, 5-1 home)",VT,NR,"(8-5, 0-2 away)"
400587885,2014-12-30,Louisville,5,"(12-1, 9-1 home)",LBSU,NR,"(5-10, 0-9 away)"
400586759,2014-12-30,NC State,NR,"(10-4, 1-0 ACC)",Cincinnati,NR,"(9-3, 1-1 away)"
400587880,2014-12-30,UVA,3,"(12-0, 7-0 home)",Davidson,NR,"(9-2, 3-1 away)"
400587887,2014-12-30,UNC,19,"(10-3, 5-1 home)",William & Mary,NR,"(6-5, 1-5 away)"
400587881,2014-12-30,Clemson,NR,"(8-4, 6-2 home)",Robert Morris,NR,"(4-8, 1-5 away)"
400587882,2014-12-30,FSU,NR,"(8-5, 0-1 ACC)",Florida,NR,"(7-5, 0-2 away)"
400587883,2014-12-30,Georgia Tech,NR,"(9-3, 6-1 home)",Charlotte,NR,"(6-6, 2-3 away)"
400587886,2014-12-30,Miami (FL),NR,"(10-3, 5-2 home)",Charleston,NR,"(5-8, 1-4 away)"
400587884,2014-12-30,Notre Dame,14,"(13-1, 1-0 ACC)",Hartford,NR,"(7-6, 0-1 Am. East)"
400587888,2014-12-30,Pitt,NR,"(10-3, 7-0 home)",FGCU,NR,"(9-5, 0-3 away)"
400587890,2014-12-31,Wake Forest,NR,"(8-6, 0-1 ACC)",Princeton,NR,"(5-9, 0-6 away)"
400587889,2014-12-31,Duke,2,"(12-0, 7-0 home)",Wofford,NR,"(9-4, 2-4 away)"
400587891,2014-12-31,Syracuse,NR,"(9-4, 8-1 home)",Cornell,NR,"(6-7, 3-3 away)"
400587892,2015-01-02,Miss St,NR,"(7-6, 6-2 home)",FSU,NR,"(8-6, 0-1 ACC)"
400587893,2015-01-03,NC State,NR,"(11-4, 2-0 ACC)",Pitt,NR,"(10-4, 0-1 ACC)"
400587898,2015-01-03,VT,NR,"(8-6, 0-1 ACC)",Syracuse,NR,"(10-4, 1-0 ACC)"
400587894,2015-01-03,Notre Dame,14,"(14-1, 2-0 ACC)",Georgia Tech,NR,"(9-4, 0-1 ACC)"
400587897,2015-01-03,Duke,2,"(13-0, 1-0 ACC)",Boston College,NR,"(7-5, 0-1 ACC)"
400587895,2015-01-03,Miami (FL),NR,"(10-4, 0-1 ACC)",UVA,3,"(13-0, 1-0 ACC)"
400587896,2015-01-03,Clemson,NR,"(8-5, 0-1 ACC)",UNC,19,"(11-3, 1-0 ACC)"
400587899,2015-01-04,Wake Forest,NR,"(8-7, 0-2 ACC)",Louisville,5,"(13-1, 1-0 ACC)"
400587900,2015-01-05,UNC,18,"(11-4, 1-1 ACC)",Notre Dame,13,"(15-1, 3-0 ACC)"
400587901,2015-01-06,FSU,NR,"(9-6, 1-1 ACC)",VT,NR,"(8-7, 0-2 ACC)"
400587902,2015-01-06,Boston College,NR,"(7-6, 0-2 ACC)",Pitt,NR,"(11-4, 1-1 ACC)"
400587904,2015-01-07,UVA,3,"(14-0, 2-0 ACC)",NC State,NR,"(11-5, 2-1 ACC)"
400587903,2015-01-07,Georgia Tech,NR,"(9-5, 0-2 ACC)",Syracuse,NR,"(11-4, 2-0 ACC)"
400587906,2015-01-07,Wake Forest,NR,"(8-8, 0-3 ACC)",Duke,2,"(14-0, 2-0 ACC)"
400587905,2015-01-07,Louisville,5,"(14-1, 2-0 ACC)",Clemson,NR,"(8-6, 0-2 ACC)"
400587910,2015-01-10,Wake Forest,NR,"(9-8, 1-3 ACC)",Georgia Tech,NR,"(9-6, 0-3 ACC)"
400587911,2015-01-10,Pitt,NR,"(11-5, 1-2 ACC)",Clemson,NR,"(9-6, 1-2 ACC)"
400587907,2015-01-10,UNC,18,"(12-4, 2-1 ACC)",Louisville,5,"(14-2, 2-1 ACC)"
400587909,2015-01-10,Miami (FL),NR,"(11-4, 1-1 ACC)",Boston College,NR,"(7-7, 0-3 ACC)"
400587908,2015-01-10,Notre Dame,13,"(15-2, 3-1 ACC)",UVA,3,"(15-0, 3-0 ACC)"
400587912,2015-01-11,NC State,NR,"(12-5, 3-1 ACC)",Duke,2,"(14-1, 2-1 ACC)"
400587913,2015-01-11,Syracuse,NR,"(12-4, 3-0 ACC)",FSU,NR,"(9-7, 1-2 ACC)"
400587914,2015-01-13,Louisville,6,"(15-2, 3-1 ACC)",VT,NR,"(8-8, 0-3 ACC)"
400587915,2015-01-13,UVA,2,"(16-0, 4-0 ACC)",Clemson,NR,"(9-7, 1-3 ACC)"
400587916,2015-01-13,Syracuse,NR,"(13-4, 4-0 ACC)",Wake Forest,NR,"(9-9, 1-4 ACC)"
400587917,2015-01-13,Duke,4,"(14-2, 2-2 ACC)",Miami (FL),NR,"(12-4, 2-1 ACC)"
400587918,2015-01-14,Georgia Tech,NR,"(9-7, 0-4 ACC)",Notre Dame,12,"(16-2, 4-1 ACC)"
400587919,2015-01-14,NC State,NR,"(12-6, 3-2 ACC)",UNC,15,"(13-4, 3-1 ACC)"
400587921,2015-01-14,Pitt,NR,"(12-5, 2-2 ACC)",FSU,NR,"(9-8, 1-3 ACC)"
400587922,2015-01-17,Louisville,6,"(15-3, 3-2 ACC)",Duke,4,"(15-2, 3-2 ACC)"
400587923,2015-01-17,FSU,NR,"(9-9, 1-4 ACC)",NC State,NR,"(13-6, 4-2 ACC)"
400587925,2015-01-17,Boston College,NR,"(8-8, 0-4 ACC)",UVA,2,"(17-0, 5-0 ACC)"
400587924,2015-01-17,Notre Dame,12,"(17-2, 5-1 ACC)",Miami (FL),NR,"(12-5, 2-2 ACC)"
400587926,2015-01-17,Pitt,NR,"(13-5, 3-2 ACC)",Georgia Tech,NR,"(9-8, 0-5 ACC)"
400587927,2015-01-17,Clemson,NR,"(10-7, 2-3 ACC)",Syracuse,NR,"(13-5, 4-1 ACC)"
400587928,2015-01-18,UNC,15,"(14-4, 4-1 ACC)",VT,NR,"(8-9, 0-4 ACC)"
400587929,2015-01-19,Duke,5,"(16-2, 4-2 ACC)",Pitt,NR,"(13-6, 3-3 ACC)"
400587930,2015-01-19,Clemson,NR,"(10-8, 2-4 ACC)",FSU,NR,"(10-9, 2-4 ACC)"
400587931,2015-01-20,Syracuse,NR,"(14-5, 5-1 ACC)",Boston College,NR,"(8-9, 0-5 ACC)"
400587932,2015-01-21,Wake Forest,NR,"(9-10, 1-5 ACC)",UNC,15,"(15-4, 5-1 ACC)"
400587933,2015-01-22,VT,NR,"(8-10, 0-5 ACC)",Notre Dame,8,"(18-2, 6-1 ACC)"
400587934,2015-01-22,UVA,2,"(18-0, 6-0 ACC)",Georgia Tech,NR,"(9-9, 0-6 ACC)"
400587935,2015-01-22,Miami (FL),NR,"(13-5, 3-2 ACC)",NC State,NR,"(13-7, 4-3 ACC)"
400587937,2015-01-24,UNC,15,"(16-4, 6-1 ACC)",FSU,NR,"(10-10, 2-5 ACC)"
400587938,2015-01-24,Syracuse,NR,"(14-6, 5-2 ACC)",Miami (FL),NR,"(14-5, 4-2 ACC)"
400587941,2015-01-25,VT,NR,"(8-11, 0-6 ACC)",UVA,2,"(19-0, 7-0 ACC)"
400587939,2015-01-25,Georgia Tech,NR,"(9-10, 0-7 ACC)",Boston College,NR,"(9-9, 1-5 ACC)"
400587943,2015-01-25,St John's,NR,"(13-6, 2-4 Big East)",Duke,5,"(17-2, 4-2 ACC)"
400587940,2015-01-25,Pitt,NR,"(13-7, 3-4 ACC)",Louisville,10,"(16-3, 4-2 ACC)"
400587942,2015-01-25,NC State,NR,"(13-8, 4-4 ACC)",Notre Dame,8,"(19-2, 7-1 ACC)"
400587944,2015-01-26,UNC,13,"(17-4, 7-1 ACC)",Syracuse,NR,"(14-7, 5-3 ACC)"
400587945,2015-01-27,VT,NR,"(9-11, 1-6 ACC)",Pitt,NR,"(13-8, 3-5 ACC)"
400587946,2015-01-28,FSU,NR,"(11-10, 3-5 ACC)",Wake Forest,NR,"(9-12, 1-7 ACC)"
400587947,2015-01-28,Notre Dame,8,"(20-2, 8-1 ACC)",Duke,4,"(17-3, 4-3 ACC)"
400587949,2015-01-28,Boston College,NR,"(9-10, 1-6 ACC)",Louisville,10,"(17-3, 5-2 ACC)"
400587950,2015-01-28,Miami (FL),23,"(14-6, 4-3 ACC)",Georgia Tech,NR,"(10-10, 1-7 ACC)"
400587948,2015-01-28,NC State,NR,"(13-9, 4-5 ACC)",Clemson,NR,"(12-8, 4-4 ACC)"
